year,lat,lon,anomaly_C
1974,77.28,126.88,1.148
1974,77.28,131.88,0.832
1974,77.28,136.88,0.521
1974,77.28,141.88,0.279
1974,77.28,146.88,-0.03
1974,77.28,151.88,-0.154
1974,77.28,156.88,-0.086
1974,77.28,161.88,-0.151
1974,77.28,166.88,-0.29
1974,77.28,171.88,-0.381
1974,77.28,176.88,-0.408
1974,81.05,-178.12,0.03
1974,81.05,-173.12,0.059
1974,81.05,-168.12,0.099
1974,81.05,-163.12,0.162
1974,81.05,-158.12,0.244
1974,81.05,-153.12,0.325
1974,81.05,-148.12,0.375
1974,81.05,-143.12,0.389
1974,81.05,-138.12,0.364
1974,81.05,-133.12,0.357
1974,81.05,-128.12,0.392
1974,81.05,-123.12,0.447
1974,81.05,-118.12,0.487
1974,81.05,-113.12,0.504
1974,81.05,-108.12,0.479
1974,81.05,-103.12,0.406
1974,81.05,-98.12,0.264
1974,81.05,-93.12,-0.128
1974,81.05,-88.12,-0.508
1974,81.05,-83.12,-0.573
1974,81.05,-78.12,-0.473
1974,81.05,-73.12,-0.197
1974,81.05,-68.12,-0.331
1974,81.05,-63.12,-0.513
1974,81.05,-58.12,-0.556
1974,81.05,-53.12,-0.501
1974,81.05,-48.12,-0.35
1974,81.05,-43.12,-0.189
1974,81.05,-38.12,0.051
1974,81.05,-33.12,0.323
1974,81.05,-28.12,0.564
1974,81.05,-23.12,1.033
1974,81.05,-18.12,1.65
1974,81.05,-13.12,1.572
1974,81.05,-8.12,1.398
1974,81.05,-3.12,1.599
1974,81.05,1.88,1.899
1974,81.05,6.88,2.138
1974,81.05,11.88,2.455
1974,81.05,16.88,2.787
1974,81.05,21.88,2.992
1974,81.05,26.88,3.183
1974,81.05,31.88,3.335
1974,81.05,36.88,3.383
1974,81.05,41.88,3.368
1974,81.05,46.88,3.318
1974,81.05,51.88,3.379
1974,81.05,56.88,3.519
1974,81.05,61.88,3.581
1974,81.05,66.88,3.529
1974,81.05,71.88,3.391
1974,81.05,76.88,3.162
1974,81.05,81.88,2.883
1974,81.05,86.88,2.627
1974,81.05,91.88,2.472
1974,81.05,96.88,2.436
1974,81.05,101.88,2.377
1974,81.05,106.88,2.308
1974,81.05,111.88,2.247
1974,81.05,116.88,2.169
1974,81.05,121.88,1.923
1974,81.05,126.88,1.544
1974,81.05,131.88,1.284
1974,81.05,136.88,1.129
1974,81.05,141.88,0.965
1974,81.05,146.88,0.813
1974,81.05,151.88,0.674
1974,81.05,156.88,0.51
1974,81.05,161.88,0.377
1974,81.05,166.88,0.244
1974,81.05,171.88,0.105
1974,81.05,176.88,0.025
1974,84.82,-178.12,0.636
1974,84.82,-173.12,0.645
1974,84.82,-168.12,0.648
1974,84.82,-163.12,0.657
1974,84.82,-158.12,0.666
1974,84.82,-153.12,0.679
1974,84.82,-148.12,0.67
1974,84.82,-143.12,0.67
1974,84.82,-138.12,0.673
1974,84.82,-133.12,0.679
1974,84.82,-128.12,0.678
1974,84.82,-123.12,0.667
1974,84.82,-118.12,0.687
1974,84.82,-113.12,0.699
1974,84.82,-108.12,0.72
1974,84.82,-103.12,0.759
1974,84.82,-98.12,0.79
1974,84.82,-93.12,0.803
1974,84.82,-88.12,0.805
1974,84.82,-83.12,0.821
1974,84.82,-78.12,0.84
1974,84.82,-73.12,0.83
1974,84.82,-68.12,0.826
1974,84.82,-63.12,0.849
1974,84.82,-58.12,0.846
1974,84.82,-53.12,0.814
1974,84.82,-48.12,0.815
1974,84.82,-43.12,0.879
1974,84.82,-38.12,0.982
1974,84.82,-33.12,1.084
1974,84.82,-28.12,1.173
1974,84.82,-23.12,1.31
1974,84.82,-18.12,1.506
1974,84.82,-13.12,1.716
1974,84.82,-8.12,1.907
1974,84.82,-3.12,2.093
1974,84.82,1.88,2.268
1974,84.82,6.88,2.395
1974,84.82,11.88,2.5
1974,84.82,16.88,2.594
1974,84.82,21.88,2.661
1974,84.82,26.88,2.743
1974,84.82,31.88,2.805
1974,84.82,36.88,2.842
1974,84.82,41.88,2.886
1974,84.82,46.88,2.908
1974,84.82,51.88,2.942
1974,84.82,56.88,2.975
1974,84.82,61.88,3.0
1974,84.82,66.88,2.985
1974,84.82,71.88,2.922
1974,84.82,76.88,2.838
1974,84.82,81.88,2.744
1974,84.82,86.88,2.659
1974,84.82,91.88,2.596
1974,84.82,96.88,2.556
1974,84.82,101.88,2.494
1974,84.82,106.88,2.4
1974,84.82,111.88,2.281
1974,84.82,116.88,2.154
1974,84.82,121.88,2.023
1974,84.82,126.88,1.871
1974,84.82,131.88,1.727
1974,84.82,136.88,1.617
1974,84.82,141.88,1.517
1974,84.82,146.88,1.406
1974,84.82,151.88,1.282
1974,84.82,156.88,1.117
1974,84.82,161.88,0.938
1974,84.82,166.88,0.807
1974,84.82,171.88,0.705
1974,84.82,176.88,0.649
1974,88.59,-178.12,1.578
1974,88.59,-173.12,1.556
1974,88.59,-168.12,1.532
1974,88.59,-163.12,1.506
1974,88.59,-158.12,1.493
1974,88.59,-153.12,1.488
1974,88.59,-148.12,1.48
1974,88.59,-143.12,1.474
1974,88.59,-138.12,1.475
1974,88.59,-133.12,1.479
1974,88.59,-128.12,1.477
1974,88.59,-123.12,1.492
1974,88.59,-118.12,1.504
1974,88.59,-113.12,1.508
1974,88.59,-108.12,1.529
1974,88.59,-103.12,1.537
1974,88.59,-98.12,1.546
1974,88.59,-93.12,1.558
1974,88.59,-88.12,1.569
1974,88.59,-83.12,1.585
1974,88.59,-78.12,1.604
1974,88.59,-73.12,1.62
1974,88.59,-68.12,1.641
1974,88.59,-63.12,1.663
1974,88.59,-58.12,1.681
1974,88.59,-53.12,1.698
1974,88.59,-48.12,1.717
1974,88.59,-43.12,1.737
1974,88.59,-38.12,1.767
1974,88.59,-33.12,1.792
1974,88.59,-28.12,1.819
1974,88.59,-23.12,1.849
1974,88.59,-18.12,1.88
1974,88.59,-13.12,1.913
1974,88.59,-8.12,1.948
1974,88.59,-3.12,1.981
1974,88.59,1.88,2.01
1974,88.59,6.88,2.041
1974,88.59,11.88,2.065
1974,88.59,16.88,2.082
1974,88.59,21.88,2.103
1974,88.59,26.88,2.119
1974,88.59,31.88,2.136
1974,88.59,36.88,2.141
1974,88.59,41.88,2.149
1974,88.59,46.88,2.204
1974,88.59,51.88,2.211
1974,88.59,56.88,2.213
1974,88.59,61.88,2.211
1974,88.59,66.88,2.206
1974,88.59,71.88,2.197
1974,88.59,76.88,2.184
1974,88.59,81.88,2.17
1974,88.59,86.88,2.152
1974,88.59,91.88,2.133
1974,88.59,96.88,2.113
1974,88.59,101.88,2.088
1974,88.59,106.88,2.062
1974,88.59,111.88,2.039
1974,88.59,116.88,2.013
1974,88.59,121.88,1.987
1974,88.59,126.88,1.964
1974,88.59,131.88,1.94
1974,88.59,136.88,1.915
1974,88.59,141.88,1.87
1974,88.59,146.88,1.839
1974,88.59,151.88,1.807
1974,88.59,156.88,1.778
1974,88.59,161.88,1.74
1974,88.59,166.88,1.694
1974,88.59,171.88,1.647
1974,88.59,176.88,1.608
1975,-88.59,-178.12,0.658
1975,-88.59,-173.12,0.656
1975,-88.59,-168.12,0.658
1975,-88.59,-163.12,0.667
1975,-88.59,-158.12,0.678
1975,-88.59,-153.12,0.695
1975,-88.59,-148.12,0.71
1975,-88.59,-143.12,0.725
1975,-88.59,-138.12,0.739
1975,-88.59,-133.12,0.754
1975,-88.59,-128.12,0.771
1975,-88.59,-123.12,0.789
1975,-88.59,-118.12,0.808
1975,-88.59,-113.12,0.83
1975,-88.59,-108.12,0.846
1975,-88.59,-103.12,0.854
1975,-88.59,-98.12,0.859
1975,-88.59,-93.12,0.857
1975,-88.59,-88.12,0.854
1975,-88.59,-83.12,0.846
1975,-88.59,-78.12,0.835
1975,-88.59,-73.12,0.833
1975,-88.59,-68.12,0.834
1975,-88.59,-63.12,0.834
1975,-88.59,-58.12,0.828
1975,-88.59,-53.12,0.82
1975,-88.59,-48.12,0.812
1975,-88.59,-43.12,0.799
1975,-88.59,-38.12,0.78
1975,-88.59,-33.12,0.76
1975,-88.59,-28.12,0.743
1975,-88.59,-23.12,0.725
1975,-88.59,-18.12,0.707
1975,-88.59,-13.12,0.692
1975,-88.59,-8.12,0.674
1975,-88.59,-3.12,0.662
1975,-88.59,1.88,0.654
1975,-88.59,6.88,0.646
1975,-88.59,11.88,0.64
1975,-88.59,16.88,0.632
1975,-88.59,21.88,0.626
1975,-88.59,26.88,0.624
1975,-88.59,31.88,0.627
1975,-88.59,36.88,0.632
1975,-88.59,41.88,0.639
1975,-88.59,46.88,0.644
1975,-88.59,51.88,0.647
1975,-88.59,56.88,0.649
1975,-88.59,61.88,0.652
1975,-88.59,66.88,0.656
1975,-88.59,71.88,0.662
1975,-88.59,76.88,0.672
1975,-88.59,81.88,0.688
1975,-88.59,86.88,0.703
1975,-88.59,91.88,0.719
1975,-88.59,96.88,0.734
1975,-88.59,101.88,0.747
1975,-88.59,106.88,0.766
1975,-88.59,111.88,0.785
1975,-88.59,116.88,0.796
1975,-88.59,121.88,0.801
1975,-88.59,126.88,0.803
1975,-88.59,131.88,0.801
1975,-88.59,136.88,0.793
1975,-88.59,141.88,0.774
1975,-88.59,146.88,0.75
1975,-88.59,151.88,0.728
1975,-88.59,156.88,0.708
1975,-88.59,161.88,0.691
1975,-88.59,166.88,0.674
1975,-88.59,171.88,0.664
1975,-88.59,176.88,0.66
1975,-84.82,-178.12,-0.121
1975,-84.82,-173.12,-0.118
1975,-84.82,-168.12,-0.06
1975,-84.82,-163.12,0.01
1975,-84.82,-158.12,0.086
1975,-84.82,-153.12,0.144
1975,-84.82,-148.12,0.17
1975,-84.82,-143.12,0.176
1975,-84.82,-138.12,0.215
1975,-84.82,-133.12,0.269
1975,-84.82,-128.12,0.291
1975,-84.82,-123.12,0.298
1975,-84.82,-118.12,0.281
1975,-84.82,-113.12,0.284
1975,-84.82,-108.12,0.319
1975,-84.82,-103.12,0.396
1975,-84.82,-98.12,0.497
1975,-84.82,-93.12,0.612
1975,-84.82,-88.12,0.739
1975,-84.82,-83.12,0.79
1975,-84.82,-78.12,0.842
1975,-84.82,-73.12,0.842
1975,-84.82,-68.12,0.748
1975,-84.82,-63.12,0.635
1975,-84.82,-58.12,0.554
1975,-84.82,-53.12,0.478
1975,-84.82,-48.12,0.423
1975,-84.82,-43.12,0.386
1975,-84.82,-38.12,0.351
1975,-84.82,-33.12,0.306
1975,-84.82,-28.12,0.268
1975,-84.82,-23.12,0.233
1975,-84.82,-18.12,0.191
1975,-84.82,-13.12,0.141
1975,-84.82,-8.12,0.11
1975,-84.82,-3.12,0.088
1975,-84.82,1.88,0.085
1975,-84.82,6.88,0.106
1975,-84.82,11.88,0.111
1975,-84.82,16.88,0.109
1975,-84.82,21.88,0.109
1975,-84.82,26.88,0.108
1975,-84.82,31.88,0.121
1975,-84.82,36.88,0.155
1975,-84.82,41.88,0.198
1975,-84.82,46.88,0.257
1975,-84.82,51.88,0.322
1975,-84.82,56.88,0.389
1975,-84.82,61.88,0.441
1975,-84.82,66.88,0.469
1975,-84.82,71.88,0.496
1975,-84.82,76.88,0.521
1975,-84.82,81.88,0.549
1975,-84.82,86.88,0.579
1975,-84.82,91.88,0.615
1975,-84.82,96.88,0.651
1975,-84.82,101.88,0.681
1975,-84.82,106.88,0.695
1975,-84.82,111.88,0.707
1975,-84.82,116.88,0.717
1975,-84.82,121.88,0.741
1975,-84.82,126.88,0.75
1975,-84.82,131.88,0.695
1975,-84.82,136.88,0.608
1975,-84.82,141.88,0.502
1975,-84.82,146.88,0.388
1975,-84.82,151.88,0.259
1975,-84.82,156.88,0.127
1975,-84.82,161.88,0.035
1975,-84.82,166.88,-0.04
1975,-84.82,171.88,-0.072
1975,-84.82,176.88,-0.081
1975,-81.05,-178.12,-0.397
1975,-81.05,-173.12,-0.224
1975,-81.05,-168.12,0.128
1975,-81.05,-163.12,0.302
1975,-81.05,-158.12,0.121
1975,-81.05,-153.12,-0.039
1975,-81.05,-148.12,-0.071
1975,-81.05,-143.12,-0.08
1975,-81.05,-138.12,-0.002
1975,-81.05,-133.12,0.159
1975,-81.05,-128.12,0.421
1975,-81.05,-123.12,0.522
1975,-81.05,-118.12,0.438
1975,-81.05,-113.12,0.284
1975,-81.05,-108.12,0.24
1975,-81.05,-103.12,0.336
1975,-81.05,-98.12,0.362
1975,-81.05,-93.12,0.287
1975,-81.05,-88.12,0.254
1975,-81.05,-83.12,0.248
1975,-81.05,-78.12,0.316
1975,-81.05,-73.12,0.386
1975,-81.05,-68.12,0.37
1975,-81.05,-63.12,0.451
1975,-81.05,-58.12,0.427
1975,-81.05,-53.12,0.388
1975,-81.05,-48.12,0.344
1975,-81.05,-43.12,0.261
1975,-81.05,-38.12,0.157
1975,-81.05,-33.12,0.057
1975,-81.05,-28.12,-0.08
1975,-81.05,-23.12,-0.203
1975,-81.05,-18.12,-0.292
1975,-81.05,-13.12,-0.321
1975,-81.05,-8.12,-0.323
1975,-81.05,-3.12,-0.34
1975,-81.05,1.88,-0.409
1975,-81.05,6.88,-0.453
1975,-81.05,11.88,-0.496
1975,-81.05,16.88,-0.457
1975,-81.05,21.88,-0.405
1975,-81.05,26.88,-0.366
1975,-81.05,31.88,-0.299
1975,-81.05,36.88,-0.224
1975,-81.05,41.88,-0.132
1975,-81.05,46.88,0.015
1975,-81.05,51.88,0.229
1975,-81.05,56.88,0.418
1975,-81.05,61.88,0.498
1975,-81.05,66.88,0.511
1975,-81.05,71.88,0.493
1975,-81.05,76.88,0.463
1975,-81.05,81.88,0.455
1975,-81.05,86.88,0.485
1975,-81.05,91.88,0.508
1975,-81.05,96.88,0.523
1975,-81.05,101.88,0.532
1975,-81.05,106.88,0.549
1975,-81.05,111.88,0.574
1975,-81.05,116.88,0.573
1975,-81.05,121.88,0.535
1975,-81.05,126.88,0.479
1975,-81.05,131.88,0.386
1975,-81.05,136.88,0.299
1975,-81.05,141.88,0.242
1975,-81.05,146.88,0.203
1975,-81.05,151.88,0.09
1975,-81.05,156.88,0.006
1975,-81.05,161.88,-0.085
1975,-81.05,166.88,-0.244
1975,-81.05,171.88,-0.411
1975,-81.05,176.88,-0.455
1975,-77.28,-178.12,0.858
1975,-77.28,-173.12,0.934
1975,-77.28,-168.12,1.318
1975,-77.28,-163.12,1.16
1975,-77.28,-158.12,0.936
1975,-77.28,-153.12,0.592
1975,-77.28,-148.12,0.23
1975,-77.28,-143.12,0.244
1975,-77.28,-138.12,0.235
1975,-77.28,-133.12,0.285
1975,-77.28,-128.12,0.414
1975,-77.28,-123.12,0.486
1975,-77.28,-118.12,0.616
1975,-77.28,-113.12,0.602
1975,-77.28,-108.12,0.366
1975,-77.28,-103.12,0.388
1975,-77.28,-98.12,0.407
1975,-77.28,-93.12,0.423
1975,-77.28,-88.12,0.426
1975,-77.28,-83.12,0.402
1975,-77.28,-78.12,0.476
1975,-77.28,-73.12,0.605
1975,-77.28,-68.12,0.661
1975,-77.28,-63.12,0.625
1975,-77.28,-58.12,0.524
1975,-77.28,-53.12,0.218
1975,-77.28,-48.12,-0.261
1975,-77.28,-43.12,-0.672
1975,-77.28,-38.12,-0.797
1975,-77.28,-33.12,-0.39
1975,-77.28,-28.12,-0.066
1975,-77.28,-23.12,-0.175
1975,-77.28,-18.12,-0.25
1975,-77.28,-13.12,-0.213
1975,-77.28,-8.12,-0.141
1975,-77.28,-3.12,-0.197
1975,-77.28,1.88,-0.35
1975,-77.28,6.88,-0.436
1975,-77.28,11.88,-0.48
1975,-77.28,16.88,-0.43
1975,-77.28,21.88,-0.334
1975,-77.28,26.88,-0.218
1975,-77.28,31.88,-0.108
1975,-77.28,36.88,-0.051
1975,-77.28,41.88,0.012
1975,-77.28,46.88,0.078
1975,-77.28,51.88,0.314
1975,-77.28,56.88,0.523
1975,-77.28,61.88,0.611
1975,-77.28,66.88,0.707
1975,-77.28,71.88,0.813
1975,-77.28,76.88,0.83
1975,-77.28,81.88,0.789
1975,-77.28,86.88,0.696
1975,-77.28,91.88,0.616
1975,-77.28,96.88,0.535
1975,-77.28,101.88,0.501
1975,-77.28,106.88,0.532
1975,-77.28,111.88,0.542
1975,-77.28,116.88,0.475
1975,-77.28,121.88,0.346
1975,-77.28,126.88,0.241
1975,-77.28,131.88,0.136
1975,-77.28,136.88,0.02
1975,-77.28,141.88,-0.09
1975,-77.28,146.88,-0.162
1975,-77.28,151.88,-0.186
1975,-77.28,156.88,-0.2
1975,-77.28,161.88,-0.133
1975,-77.28,166.88,-0.238
1975,-77.28,171.88,-0.053
1975,-77.28,176.88,0.452
1975,-73.51,-178.12,1.788
1975,-73.51,-173.12,2.18
1975,-73.51,-168.12,2.244
1975,-73.51,-163.12,2.071
1975,-73.51,-158.12,1.922
1975,-73.51,-153.12,1.714
1975,-73.51,-148.12,1.438
1975,-73.51,-143.12,1.216
1975,-73.51,-138.12,0.94
1975,-73.51,-133.12,0.678
1975,-73.51,-128.12,0.448
1975,-73.51,-123.12,0.345
1975,-73.51,-118.12,0.145
1975,-73.51,-113.12,-0.047
1975,-73.51,-108.12,-0.46
1975,-73.51,-103.12,-0.52
1975,-73.51,-98.12,-0.222
1975,-73.51,-93.12,-0.075
1975,-73.51,-88.12,0.11
1975,-73.51,-83.12,0.036
1975,-73.51,-78.12,0.114
1975,-73.51,-73.12,0.017
1975,-73.51,-68.12,-0.002
1975,-73.51,-63.12,0.16
1975,-73.51,-58.12,-0.052
1975,-73.51,-53.12,-0.449
1975,-73.51,-48.12,-0.777
1975,-73.51,-43.12,-0.697
1975,-73.51,-38.12,-0.503
1975,-73.51,-33.12,-0.459
1975,-73.51,-28.12,-0.393
1975,-73.51,-23.12,-0.481
1975,-73.51,-18.12,-0.638
1975,-73.51,-13.12,-0.463
1975,-73.51,-8.12,-0.296
1975,-73.51,-3.12,-0.384
1975,-73.51,1.88,-0.39
1975,-73.51,6.88,-0.356
1975,-73.51,11.88,-0.306
1975,-73.51,16.88,-0.231
1975,-73.51,21.88,-0.061
1975,-73.51,26.88,0.148
1975,-73.51,31.88,0.283
1975,-73.51,36.88,0.242
1975,-73.51,41.88,0.233
1975,-73.51,46.88,0.299
1975,-73.51,51.88,0.407
1975,-73.51,56.88,0.523
1975,-73.51,61.88,0.688
1975,-73.51,66.88,0.947
1975,-73.51,71.88,0.909
1975,-73.51,76.88,0.769
1975,-73.51,81.88,0.727
1975,-73.51,86.88,0.688
1975,-73.51,91.88,0.639
1975,-73.51,96.88,0.608
1975,-73.51,101.88,0.654
1975,-73.51,106.88,0.654
1975,-73.51,111.88,0.552
1975,-73.51,116.88,0.364
1975,-73.51,121.88,0.223
1975,-73.51,126.88,0.102
1975,-73.51,131.88,0.024
1975,-73.51,136.88,-0.041
1975,-73.51,141.88,-0.125
1975,-73.51,146.88,-0.093
1975,-73.51,151.88,0.101
1975,-73.51,156.88,0.198
1975,-73.51,161.88,0.24
1975,-73.51,166.88,0.185
1975,-73.51,171.88,0.424
1975,-73.51,176.88,1.159
1975,-69.74,-178.12,2.362
1975,-69.74,-173.12,2.353
1975,-69.74,-168.12,2.155
1975,-69.74,-163.12,1.863
1975,-69.74,-158.12,1.557
1975,-69.74,-153.12,1.331
1975,-69.74,-148.12,1.131
1975,-69.74,-143.12,0.92
1975,-69.74,-138.12,0.733
1975,-69.74,-133.12,0.579
1975,-69.74,-128.12,0.468
1975,-69.74,-123.12,0.305
1975,-69.74,-118.12,0.09
1975,-69.74,-113.12,-0.178
1975,-69.74,-108.12,-0.584
1975,-69.74,-103.12,-0.796
1975,-69.74,-98.12,-0.876
1975,-69.74,-93.12,-1.094
1975,-69.74,-88.12,-1.317
1975,-69.74,-83.12,-1.278
1975,-69.74,-78.12,-1.063
1975,-69.74,-73.12,-0.401
1975,-69.74,-68.12,-0.066
1975,-69.74,-63.12,0.054
1975,-69.74,-58.12,-0.186
1975,-69.74,-53.12,-0.435
1975,-69.74,-48.12,-0.482
1975,-69.74,-43.12,-0.43
1975,-69.74,-38.12,-0.361
1975,-69.74,-33.12,-0.355
1975,-69.74,-28.12,-0.462
1975,-69.74,-23.12,-0.688
1975,-69.74,-18.12,-0.859
1975,-69.74,-13.12,-1.018
1975,-69.74,-8.12,-0.972
1975,-69.74,-3.12,-0.787
1975,-69.74,1.88,-0.561
1975,-69.74,6.88,-0.422
1975,-69.74,11.88,-0.283
1975,-69.74,16.88,-0.261
1975,-69.74,21.88,-0.231
1975,-69.74,26.88,-0.064
1975,-69.74,31.88,0.204
1975,-69.74,36.88,0.474
1975,-69.74,41.88,0.495
1975,-69.74,46.88,0.312
1975,-69.74,51.88,0.258
1975,-69.74,56.88,0.235
1975,-69.74,61.88,0.342
1975,-69.74,66.88,0.5
1975,-69.74,71.88,0.715
1975,-69.74,76.88,0.783
1975,-69.74,81.88,0.736
1975,-69.74,86.88,0.695
1975,-69.74,91.88,0.749
1975,-69.74,96.88,0.883
1975,-69.74,101.88,0.907
1975,-69.74,106.88,0.859
1975,-69.74,111.88,0.727
1975,-69.74,116.88,0.637
1975,-69.74,121.88,0.627
1975,-69.74,126.88,0.586
1975,-69.74,131.88,0.507
1975,-69.74,136.88,0.464
1975,-69.74,141.88,0.423
1975,-69.74,146.88,0.685
1975,-69.74,151.88,1.048
1975,-69.74,156.88,1.152
1975,-69.74,161.88,1.407
1975,-69.74,166.88,1.577
1975,-69.74,171.88,1.827
1975,-69.74,176.88,2.156
1975,-65.97,-178.12,2.673
1975,-65.97,-173.12,2.581
1975,-65.97,-168.12,2.269
1975,-65.97,-163.12,1.873
1975,-65.97,-158.12,1.436
1975,-65.97,-153.12,0.928
1975,-65.97,-148.12,0.455
1975,-65.97,-143.12,0.061
1975,-65.97,-138.12,-0.18
1975,-65.97,-133.12,-0.282
1975,-65.97,-128.12,-0.343
1975,-65.97,-123.12,-0.425
1975,-65.97,-118.12,-0.53
1975,-65.97,-113.12,-0.695
1975,-65.97,-108.12,-0.887
1975,-65.97,-103.12,-1.127
1975,-65.97,-98.12,-1.389
1975,-65.97,-93.12,-1.568
1975,-65.97,-88.12,-1.656
1975,-65.97,-83.12,-1.551
1975,-65.97,-78.12,-1.207
1975,-65.97,-73.12,-0.815
1975,-65.97,-68.12,-0.367
1975,-65.97,-63.12,-0.049
1975,-65.97,-58.12,-0.196
1975,-65.97,-53.12,-0.462
1975,-65.97,-48.12,-0.455
1975,-65.97,-43.12,-0.295
1975,-65.97,-38.12,-0.095
1975,-65.97,-33.12,0.044
1975,-65.97,-28.12,0.044
1975,-65.97,-23.12,-0.029
1975,-65.97,-18.12,-0.264
1975,-65.97,-13.12,-0.578
1975,-65.97,-8.12,-0.857
1975,-65.97,-3.12,-0.992
1975,-65.97,1.88,-0.846
1975,-65.97,6.88,-0.606
1975,-65.97,11.88,-0.375
1975,-65.97,16.88,-0.202
1975,-65.97,21.88,-0.196
1975,-65.97,26.88,-0.117
1975,-65.97,31.88,0.258
1975,-65.97,36.88,0.777
1975,-65.97,41.88,0.947
1975,-65.97,46.88,0.856
1975,-65.97,51.88,0.536
1975,-65.97,56.88,0.457
1975,-65.97,61.88,0.462
1975,-65.97,66.88,0.392
1975,-65.97,71.88,0.47
1975,-65.97,76.88,0.431
1975,-65.97,81.88,0.537
1975,-65.97,86.88,0.609
1975,-65.97,91.88,0.647
1975,-65.97,96.88,0.824
1975,-65.97,101.88,0.918
1975,-65.97,106.88,1.126
1975,-65.97,111.88,1.382
1975,-65.97,116.88,1.644
1975,-65.97,121.88,1.574
1975,-65.97,126.88,1.597
1975,-65.97,131.88,1.479
1975,-65.97,136.88,1.426
1975,-65.97,141.88,1.568
1975,-65.97,146.88,2.169
1975,-65.97,151.88,2.505
1975,-65.97,156.88,2.446
1975,-65.97,161.88,2.488
1975,-65.97,166.88,2.63
1975,-65.97,171.88,2.69
1975,-65.97,176.88,2.709
1975,-62.2,-178.12,1.536
1975,-62.2,-173.12,1.481
1975,-62.2,-168.12,1.389
1975,-62.2,-163.12,1.231
1975,-62.2,-158.12,1.044
1975,-62.2,-153.12,0.759
1975,-62.2,-148.12,0.436
1975,-62.2,-143.12,0.188
1975,-62.2,-138.12,0.084
1975,-62.2,-133.12,0.074
1975,-62.2,-128.12,0.117
1975,-62.2,-123.12,0.094
1975,-62.2,-118.12,0.015
1975,-62.2,-113.12,-0.074
1975,-62.2,-108.12,-0.186
1975,-62.2,-103.12,-0.379
1975,-62.2,-98.12,-0.54
1975,-62.2,-93.12,-0.697
1975,-62.2,-88.12,-0.784
1975,-62.2,-83.12,-0.87
1975,-62.2,-78.12,-0.933
1975,-62.2,-73.12,-0.947
1975,-62.2,-68.12,-0.859
1975,-62.2,-63.12,-0.569
1975,-62.2,-58.12,-0.242
1975,-62.2,-53.12,-0.22
1975,-62.2,-48.12,-0.234
1975,-62.2,-43.12,-0.117
1975,-62.2,-38.12,0.077
1975,-62.2,-33.12,0.311
1975,-62.2,-28.12,0.528
1975,-62.2,-23.12,0.648
1975,-62.2,-18.12,0.6
1975,-62.2,-13.12,0.44
1975,-62.2,-8.12,0.278
1975,-62.2,-3.12,0.044
1975,-62.2,1.88,-0.177
1975,-62.2,6.88,-0.252
1975,-62.2,11.88,-0.09
1975,-62.2,16.88,0.081
1975,-62.2,21.88,0.282
1975,-62.2,26.88,0.354
1975,-62.2,31.88,0.372
1975,-62.2,36.88,0.522
1975,-62.2,41.88,0.639
1975,-62.2,46.88,0.595
1975,-62.2,51.88,0.587
1975,-62.2,56.88,0.582
1975,-62.2,61.88,0.509
1975,-62.2,66.88,0.448
1975,-62.2,71.88,0.451
1975,-62.2,76.88,0.391
1975,-62.2,81.88,0.454
1975,-62.2,86.88,0.513
1975,-62.2,91.88,0.572
1975,-62.2,96.88,0.742
1975,-62.2,101.88,0.922
1975,-62.2,106.88,1.006
1975,-62.2,111.88,1.054
1975,-62.2,116.88,1.201
1975,-62.2,121.88,1.279
1975,-62.2,126.88,1.387
1975,-62.2,131.88,1.396
1975,-62.2,136.88,1.439
1975,-62.2,141.88,1.553
1975,-62.2,146.88,1.712
1975,-62.2,151.88,1.914
1975,-62.2,156.88,1.852
1975,-62.2,161.88,1.679
1975,-62.2,166.88,1.637
1975,-62.2,171.88,1.587
1975,-62.2,176.88,1.561
1975,-58.43,-178.12,1.073
1975,-58.43,-173.12,1.022
1975,-58.43,-168.12,0.94
1975,-58.43,-163.12,0.832
1975,-58.43,-158.12,0.703
1975,-58.43,-153.12,0.519
1975,-58.43,-148.12,0.318
1975,-58.43,-143.12,0.213
1975,-58.43,-138.12,0.117
1975,-58.43,-133.12,0.059
1975,-58.43,-128.12,0.05
1975,-58.43,-123.12,0.065
1975,-58.43,-118.12,0.063
1975,-58.43,-113.12,0.052
1975,-58.43,-108.12,0.02
1975,-58.43,-103.12,-0.052
1975,-58.43,-98.12,-0.11
1975,-58.43,-93.12,-0.125
1975,-58.43,-88.12,-0.179
1975,-58.43,-83.12,-0.234
1975,-58.43,-78.12,-0.309
1975,-58.43,-73.12,-0.354
1975,-58.43,-68.12,-0.42
1975,-58.43,-63.12,-0.472
1975,-58.43,-58.12,-0.359
1975,-58.43,-53.12,-0.229
1975,-58.43,-48.12,-0.083
1975,-58.43,-43.12,-0.025
1975,-58.43,-38.12,0.089
1975,-58.43,-33.12,0.311
1975,-58.43,-28.12,0.527
1975,-58.43,-23.12,0.749
1975,-58.43,-18.12,0.788
1975,-58.43,-13.12,0.821
1975,-58.43,-8.12,0.775
1975,-58.43,-3.12,0.642
1975,-58.43,1.88,0.453
1975,-58.43,6.88,0.292
1975,-58.43,11.88,0.278
1975,-58.43,16.88,0.348
1975,-58.43,21.88,0.393
1975,-58.43,26.88,0.361
1975,-58.43,31.88,0.347
1975,-58.43,36.88,0.334
1975,-58.43,41.88,0.367
1975,-58.43,46.88,0.392
