lat,lon,lst_start,lst_end,change_C
-89.95,23.25,-25.0,-25.0,0.0
-89.95,24.05,-25.0,-25.0,0.0
-89.95,24.85,-25.0,-25.0,0.0
-89.95,25.65,-25.0,-25.0,0.0
-89.95,26.45,-25.0,-25.0,0.0
-89.95,27.25,-25.0,-25.0,0.0
-89.95,28.05,-25.0,-25.0,0.0
-89.95,28.85,-25.0,-25.0,0.0
-89.95,29.65,-25.0,-25.0,0.0
-89.95,30.45,-25.0,-25.0,0.0
-89.95,31.25,-25.0,-25.0,0.0
-89.95,32.05,-25.0,-25.0,0.0
-89.95,32.85,-25.0,-25.0,0.0
-89.95,33.65,-25.0,-25.0,0.0
-89.95,34.45,-25.0,-25.0,0.0
-89.95,35.25,-25.0,-25.0,0.0
-89.95,36.05,-25.0,-25.0,0.0
-89.95,36.85,-25.0,-25.0,0.0
-89.95,37.65,-25.0,-25.0,0.0
-89.95,38.45,-25.0,-25.0,0.0
-89.95,39.25,-25.0,-25.0,0.0
-89.95,40.05,-25.0,-25.0,0.0
-89.95,40.85,-25.0,-25.0,0.0
-89.95,41.65,-25.0,-25.0,0.0
-89.95,42.45,-25.0,-25.0,0.0
-89.95,43.25,-25.0,-25.0,0.0
-89.95,44.05,-25.0,-25.0,0.0
-89.95,44.85,-25.0,-25.0,0.0
-89.95,45.65,-25.0,-25.0,0.0
-89.95,46.45,-25.0,-25.0,0.0
-89.95,47.25,-25.0,-25.0,0.0
-89.95,48.05,-25.0,-25.0,0.0
-89.95,48.85,-25.0,-25.0,0.0
-89.95,49.65,-25.0,-25.0,0.0
-89.95,50.45,-25.0,-25.0,0.0
-89.95,51.25,-25.0,-25.0,0.0
-89.95,52.05,-25.0,-25.0,0.0
-89.95,52.85,-25.0,-25.0,0.0
-89.95,53.65,-25.0,-25.0,0.0
-89.95,54.45,-25.0,-25.0,0.0
-89.95,55.25,-25.0,-25.0,0.0
-89.95,56.05,-25.0,-25.0,0.0
-89.95,56.85,-25.0,-25.0,0.0
-89.95,57.65,-25.0,-25.0,0.0
-89.95,58.45,-25.0,-25.0,0.0
-89.95,59.25,-25.0,-25.0,0.0
-89.95,60.05,-25.0,-25.0,0.0
-89.95,60.85,-25.0,-25.0,0.0
-89.95,61.65,-25.0,-25.0,0.0
-89.95,62.45,-25.0,-25.0,0.0
-89.95,63.25,-25.0,-25.0,0.0
-89.95,64.05,-25.0,-25.0,0.0
-89.95,64.85,-25.0,-25.0,0.0
-89.95,65.65,-25.0,-25.0,0.0
-89.95,66.45,-25.0,-25.0,0.0
-89.95,67.25,-25.0,-25.0,0.0
-89.95,68.05,-25.0,-25.0,0.0
-89.95,68.85,-25.0,-25.0,0.0
-89.95,69.65,-25.0,-25.0,0.0
-89.95,70.45,-25.0,-25.0,0.0
-89.95,71.25,-25.0,-25.0,0.0
-89.95,72.05,-25.0,-25.0,0.0
-89.95,72.85,-25.0,-25.0,0.0
-89.95,73.65,-25.0,-25.0,0.0
-89.95,74.45,-25.0,-25.0,0.0
-89.95,75.25,-25.0,-25.0,0.0
-89.95,76.05,-25.0,-25.0,0.0
-89.95,76.85,-25.0,-25.0,0.0
-89.95,77.65,-25.0,-25.0,0.0
-89.95,78.45,-25.0,-25.0,0.0
-89.95,79.25,-25.0,-25.0,0.0
-89.95,80.05,-25.0,-25.0,0.0
-89.95,80.85,-25.0,-25.0,0.0
-89.95,81.65,-25.0,-25.0,0.0
-89.95,82.45,-25.0,-25.0,0.0
-89.95,83.25,-25.0,-25.0,0.0
-89.95,84.05,-25.0,-25.0,0.0
-89.95,84.85,-25.0,-25.0,0.0
-89.95,85.65,-25.0,-25.0,0.0
-89.95,86.45,-25.0,-25.0,0.0
-89.95,87.25,-25.0,-25.0,0.0
-89.95,88.05,-25.0,-25.0,0.0
-89.95,88.85,-25.0,-25.0,0.0
-89.95,89.65,-25.0,-25.0,0.0
-89.95,90.45,-25.0,-25.0,0.0
-89.95,91.25,-25.0,-25.0,0.0
-89.95,92.05,-25.0,-25.0,0.0
-89.95,92.85,-25.0,-25.0,0.0
-89.95,93.65,-25.0,-25.0,0.0
-89.95,94.45,-25.0,-25.0,0.0
-89.95,95.25,-25.0,-25.0,0.0
-89.95,96.05,-25.0,-25.0,0.0
-89.95,96.85,-25.0,-25.0,0.0
-89.95,97.65,-25.0,-25.0,0.0
-89.95,98.45,-25.0,-25.0,0.0
-89.95,99.25,-25.0,-25.0,0.0
-89.95,100.05,-25.0,-25.0,0.0
-89.95,100.85,-25.0,-25.0,0.0
-89.95,101.65,-25.0,-25.0,0.0
-89.95,102.45,-25.0,-25.0,0.0
-89.95,103.25,-25.0,-25.0,0.0
-89.95,104.05,-25.0,-25.0,0.0
-89.95,104.85,-25.0,-25.0,0.0
-89.95,105.65,-25.0,-25.0,0.0
-89.95,106.45,-25.0,-25.0,0.0
-89.95,107.25,-25.0,-25.0,0.0
-89.95,108.05,-25.0,-25.0,0.0
-89.95,108.85,-25.0,-25.0,0.0
-89.95,109.65,-25.0,-25.0,0.0
-89.95,110.45,-25.0,-25.0,0.0
-89.95,111.25,-25.0,-25.0,0.0
-89.95,112.05,-25.0,-25.0,0.0
-89.95,112.85,-25.0,-25.0,0.0
-89.95,113.65,-25.0,-25.0,0.0
-89.95,114.45,-25.0,-25.0,0.0
-89.95,115.25,-25.0,-25.0,0.0
-89.95,116.05,-25.0,-25.0,0.0
-89.95,116.85,-25.0,-25.0,0.0
-89.95,117.65,-25.0,-25.0,0.0
-89.95,118.45,-25.0,-25.0,0.0
-89.95,119.25,-25.0,-25.0,0.0
-89.95,120.05,-25.0,-25.0,0.0
-89.95,120.85,-25.0,-25.0,0.0
-89.95,121.65,-25.0,-25.0,0.0
-89.95,122.45,-25.0,-25.0,0.0
-89.95,123.25,-25.0,-25.0,0.0
-89.95,124.05,-25.0,-25.0,0.0
-89.95,124.85,-25.0,-25.0,0.0
-89.95,125.65,-25.0,-25.0,0.0
-89.95,126.45,-25.0,-25.0,0.0
-89.95,127.25,-25.0,-25.0,0.0
-89.95,128.05,-25.0,-25.0,0.0
-89.95,128.85,-25.0,-25.0,0.0
-89.95,129.65,-25.0,-25.0,0.0
-89.95,130.45,-25.0,-25.0,0.0
-89.95,131.25,-25.0,-25.0,0.0
-89.95,132.05,-25.0,-25.0,0.0
-89.95,132.85,-25.0,-25.0,0.0
-89.95,133.65,-25.0,-25.0,0.0
-89.95,134.45,-25.0,-25.0,0.0
-89.95,135.25,-25.0,-25.0,0.0
-89.95,136.05,-25.0,-25.0,0.0
-89.95,136.85,-25.0,-25.0,0.0
-89.95,137.65,-25.0,-25.0,0.0
-89.95,138.45,-25.0,-25.0,0.0
-89.95,139.25,-25.0,-25.0,0.0
-89.95,140.05,-25.0,-25.0,0.0
-89.95,140.85,-25.0,-25.0,0.0
-89.95,141.65,-25.0,-25.0,0.0
-89.95,142.45,-25.0,-25.0,0.0
-89.95,143.25,-25.0,-25.0,0.0
-89.95,144.05,-25.0,-25.0,0.0
-89.95,144.85,-25.0,-25.0,0.0
-89.95,145.65,-25.0,-25.0,0.0
-89.95,146.45,-25.0,-25.0,0.0
-89.95,147.25,-25.0,-25.0,0.0
-89.95,148.05,-25.0,-25.0,0.0
-89.95,148.85,-25.0,-25.0,0.0
-89.95,149.65,-25.0,-25.0,0.0
-89.95,150.45,-25.0,-25.0,0.0
-89.95,151.25,-25.0,-25.0,0.0
-89.95,152.05,-25.0,-25.0,0.0
-89.95,152.85,-25.0,-25.0,0.0
-89.95,153.65,-25.0,-25.0,0.0
-89.95,154.45,-25.0,-25.0,0.0
-89.95,155.25,-25.0,-25.0,0.0
-89.95,156.05,-25.0,-25.0,0.0
-89.95,156.85,-25.0,-25.0,0.0
-89.95,157.65,-25.0,-25.0,0.0
-89.95,158.45,-25.0,-25.0,0.0
-89.95,159.25,-25.0,-25.0,0.0
-89.95,160.05,-25.0,-25.0,0.0
-89.95,160.85,-25.0,-25.0,0.0
-89.95,161.65,-25.0,-25.0,0.0
-89.95,162.45,-25.0,-25.0,0.0
-89.95,163.25,-25.0,-25.0,0.0
-89.95,164.05,-25.0,-25.0,0.0
-89.95,164.85,-25.0,-25.0,0.0
-89.95,165.65,-25.0,-25.0,0.0
-89.95,166.45,-25.0,-25.0,0.0
-89.95,167.25,-25.0,-25.0,0.0
-89.95,168.05,-25.0,-25.0,0.0
-89.95,168.85,-25.0,-25.0,0.0
-89.95,169.65,-25.0,-25.0,0.0
-89.95,170.45,-25.0,-25.0,0.0
-89.95,171.25,-25.0,-25.0,0.0
-89.95,172.05,-25.0,-25.0,0.0
-89.95,172.85,-25.0,-25.0,0.0
-89.95,173.65,-25.0,-25.0,0.0
-89.95,174.45,-25.0,-25.0,0.0
-89.95,175.25,-25.0,-25.0,0.0
-89.95,176.05,-25.0,-25.0,0.0
-89.95,176.85,-25.0,-25.0,0.0
-89.95,177.65,-25.0,-25.0,0.0
-89.95,178.45,-25.0,-25.0,0.0
-89.15,-179.95,-25.0,-25.0,0.0
-89.15,-179.15,-25.0,-25.0,0.0
-89.15,-178.35,-25.0,-25.0,0.0
-89.15,-177.55,-25.0,-25.0,0.0
-89.15,-176.75,-25.0,-25.0,0.0
-89.15,-175.95,-25.0,-25.0,0.0
-89.15,-175.15,-25.0,-25.0,0.0
-89.15,-174.35,-25.0,-25.0,0.0
-89.15,-173.55,-25.0,-25.0,0.0
-89.15,-172.75,-25.0,-25.0,0.0
-89.15,-171.95,-25.0,-25.0,0.0
-89.15,-171.15,-25.0,-25.0,0.0
-89.15,-170.35,-25.0,-25.0,0.0
-89.15,-169.55,-25.0,-25.0,0.0
-89.15,-168.75,-25.0,-25.0,0.0
-89.15,-167.95,-25.0,-25.0,0.0
-89.15,-167.15,-25.0,-25.0,0.0
-89.15,-166.35,-25.0,-25.0,0.0
-89.15,-165.55,-25.0,-25.0,0.0
-89.15,-164.75,-25.0,-25.0,0.0
-89.15,-163.95,-25.0,-25.0,0.0
-89.15,-163.15,-25.0,-25.0,0.0
-89.15,-162.35,-25.0,-25.0,0.0
-89.15,-161.55,-25.0,-25.0,0.0
-89.15,-160.75,-25.0,-25.0,0.0
-89.15,-159.95,-25.0,-25.0,0.0
-89.15,-159.15,-25.0,-25.0,0.0
-89.15,-158.35,-25.0,-25.0,0.0
-89.15,-157.55,-25.0,-25.0,0.0
-89.15,-156.75,-25.0,-25.0,0.0
-89.15,-155.95,-25.0,-25.0,0.0
-89.15,-155.15,-25.0,-25.0,0.0
-89.15,-154.35,-25.0,-25.0,0.0
-89.15,-153.55,-25.0,-25.0,0.0
-89.15,-152.75,-25.0,-25.0,0.0
-89.15,-151.95,-25.0,-25.0,0.0
-89.15,-151.15,-25.0,-25.0,0.0
-89.15,-150.35,-25.0,-25.0,0.0
-89.15,-149.55,-25.0,-25.0,0.0
-89.15,-148.75,-25.0,-25.0,0.0
-89.15,-147.95,-25.0,-25.0,0.0
-89.15,-147.15,-25.0,-25.0,0.0
-89.15,-146.35,-25.0,-25.0,0.0
-89.15,-145.55,-25.0,-25.0,0.0
-89.15,-144.75,-25.0,-25.0,0.0
-89.15,-143.95,-25.0,-25.0,0.0
-89.15,-143.15,-25.0,-25.0,0.0
-89.15,-142.35,-25.0,-25.0,0.0
-89.15,-141.55,-25.0,-25.0,0.0
-89.15,-140.75,-25.0,-25.0,0.0
-89.15,-139.95,-25.0,-25.0,0.0
-89.15,-139.15,-25.0,-25.0,0.0
-89.15,-138.35,-25.0,-25.0,0.0
-89.15,-137.55,-25.0,-25.0,0.0
-89.15,-136.75,-25.0,-25.0,0.0
-89.15,-135.95,-25.0,-25.0,0.0
-89.15,-135.15,-25.0,-25.0,0.0
-89.15,-134.35,-25.0,-25.0,0.0
-89.15,-133.55,-25.0,-25.0,0.0
-89.15,-132.75,-25.0,-25.0,0.0
-89.15,-131.95,-25.0,-25.0,0.0
-89.15,-131.15,-25.0,-25.0,0.0
-89.15,-130.35,-25.0,-25.0,0.0
-89.15,-129.55,-25.0,-25.0,0.0
-89.15,-128.75,-25.0,-25.0,0.0
-89.15,-127.95,-25.0,-25.0,0.0
-89.15,-127.15,-25.0,-25.0,0.0
-89.15,-126.35,-25.0,-25.0,0.0
-89.15,-125.55,-25.0,-25.0,0.0
-89.15,-124.75,-25.0,-25.0,0.0
-89.15,-123.95,-25.0,-25.0,0.0
-89.15,-123.15,-25.0,-25.0,0.0
-89.15,-122.35,-25.0,-25.0,0.0
-89.15,-121.55,-25.0,-25.0,0.0
-89.15,-120.75,-25.0,-25.0,0.0
-89.15,-119.95,-25.0,-25.0,0.0
-89.15,-119.15,-25.0,-25.0,0.0
-89.15,-118.35,-25.0,-25.0,0.0
-89.15,-117.55,-25.0,-25.0,0.0
-89.15,-116.75,-25.0,-25.0,0.0
-89.15,-115.95,-25.0,-25.0,0.0
-89.15,-115.15,-25.0,-25.0,0.0
-89.15,-114.35,-25.0,-25.0,0.0
-89.15,-113.55,-25.0,-25.0,0.0
-89.15,-112.75,-25.0,-25.0,0.0
-89.15,-111.95,-25.0,-25.0,0.0
-89.15,-111.15,-25.0,-25.0,0.0
-89.15,-110.35,-25.0,-25.0,0.0
-89.15,-109.55,-25.0,-25.0,0.0
-89.15,-108.75,-25.0,-25.0,0.0
-89.15,-107.95,-25.0,-25.0,0.0
-89.15,-107.15,-25.0,-25.0,0.0
-89.15,-106.35,-25.0,-25.0,0.0
-89.15,-105.55,-25.0,-25.0,0.0
-89.15,-104.75,-25.0,-25.0,0.0
-89.15,-103.95,-25.0,-25.0,0.0
-89.15,-103.15,-25.0,-25.0,0.0
-89.15,-102.35,-25.0,-25.0,0.0
-89.15,-101.55,-25.0,-25.0,0.0
-89.15,-100.75,-25.0,-25.0,0.0
-89.15,-99.95,-25.0,-25.0,0.0
-89.15,-99.15,-25.0,-25.0,0.0
-89.15,-98.35,-25.0,-25.0,0.0
-89.15,-97.55,-25.0,-25.0,0.0
-89.15,-96.75,-25.0,-25.0,0.0
-89.15,-95.95,-25.0,-25.0,0.0
-89.15,-95.15,-25.0,-25.0,0.0
-89.15,-94.35,-25.0,-25.0,0.0
-89.15,-93.55,-25.0,-25.0,0.0
-89.15,-92.75,-25.0,-25.0,0.0
-89.15,-91.95,-25.0,-25.0,0.0
-89.15,-91.15,-25.0,-25.0,0.0
